market_id,market_slug,question,condition_id,yes_token_id,no_token_id,city_raw,city,market_date_raw,market_date_local,market_type,threshold,range_low,range_high,temp_unit,precision,metric_type,parse_status,parse_note
1901704,highest-temperature-in-seoul-on-april-11-2026-15c,Will the highest temperature in Seoul be 15°C on April 11?,0xaaf6c4d77568f16719a14d8aea4642a68a3f0f6ceddf5daddfc99ddf795b95bb,31573151586053832042334536192050332835869841651201374916140016496160817898624,82294514423652218838427336077201066865370331909221528420751939338707314148211,Seoul,Seoul,April 11,2026-04-11,exact,15.0,,,C,1C,daily_high,ok,
1901705,highest-temperature-in-seoul-on-april-11-2026-16c,Will the highest temperature in Seoul be 16°C on April 11?,0xc46d9531760d9248021d065fb7fd7aa193b9806a4e7e7de4845669ff46a4ba90,97868421531371632627924362614235698912582389141811733782697034603881472507557,105447633283417603400761365611546587568410199936759526696103311082414304780729,Seoul,Seoul,April 11,2026-04-11,exact,16.0,,,C,1C,daily_high,ok,
1901706,highest-temperature-in-seoul-on-april-11-2026-17corhigher,Will the highest temperature in Seoul be 17°C or higher on April 11?,0x48177b4a78b1d2d6d836981587b853454fa7a44d583a9752626ec0e97456e213,72732810507255130756649189042462135633101992541695691669491902131120927198483,98568666709476578995605306538924134103358518991471699550022270830087773157582,Seoul,Seoul,April 11,2026-04-11,higher,17.0,,,C,1C,daily_high,ok,
1901707,highest-temperature-in-toronto-on-april-11-2026-6corbelow,Will the highest temperature in Toronto be 6°C or below on April 11?,0x674e780f8d9f9a1b0c93afc0922c0b894d3924b122d78b7190ca165fa9c35dfc,42935917555341900087124610765189772183607300702570600014957933609899459403561,57051868699092806333197414422631983650688629739246502110176861426334329624558,Toronto,Toronto,April 11,2026-04-11,below,6.0,,,C,1C,daily_high,ok,
1901708,highest-temperature-in-toronto-on-april-11-2026-7c,Will the highest temperature in Toronto be 7°C on April 11?,0x069226302857f60926f2fe63670c517641305d6345042cb7dc3bdfb83f1b2758,35409859636177861579026465755419055301025961622802116445118157893747158474949,86594023383303056921276956163903635038904106767250767826188293832266434957479,Toronto,Toronto,April 11,2026-04-11,exact,7.0,,,C,1C,daily_high,ok,
1901709,highest-temperature-in-toronto-on-april-11-2026-8c,Will the highest temperature in Toronto be 8°C on April 11?,0x77fac136d323087967c6c3e82d2207dd2de8536f97d4612a0e9fdc46c13aaeb9,31972280402125912167314746143777733905774585204023260795564167297212397992969,78435995328000227764497516706704394351672486921390509439656933721960173704254,Toronto,Toronto,April 11,2026-04-11,exact,8.0,,,C,1C,daily_high,ok,
1901710,highest-temperature-in-toronto-on-april-11-2026-9c,Will the highest temperature in Toronto be 9°C on April 11?,0x8c985d0c71e64e0376f3c7e0945aac5e6e6a3b15916841d8eeb000eb0d6a717e,82250062988102543788210404164290383992203010326025879294525731164316169664168,97473003613569409348352215201791449393602023831246394454635650038658635912015,Toronto,Toronto,April 11,2026-04-11,exact,9.0,,,C,1C,daily_high,ok,
1901711,highest-temperature-in-toronto-on-april-11-2026-10c,Will the highest temperature in Toronto be 10°C on April 11?,0x304c6456055d35504f1030175d9be61e961c68edbf4af410cd25231542a34d5e,81787711071649043114104025823732951414457959389520032716519841542181342707125,69961751136911764640299919327437562411801305794006753195758695489632967541151,Toronto,Toronto,April 11,2026-04-11,exact,10.0,,,C,1C,daily_high,ok,
1901712,highest-temperature-in-toronto-on-april-11-2026-11c,Will the highest temperature in Toronto be 11°C on April 11?,0x217da87f05bb6c231b6ba73607949bb7345c791a903d21a14144d1d3048ada92,16411494878275897523035873637115415361258715249331229604136799213506669315545,111908881745154775143792453498399869362175922532762961008051066081113214712500,Toronto,Toronto,April 11,2026-04-11,exact,11.0,,,C,1C,daily_high,ok,
1901713,highest-temperature-in-toronto-on-april-11-2026-12c,Will the highest temperature in Toronto be 12°C on April 11?,0x9078622a34c3f6df8b643689fe603c7e0fea62085a18e7f20614002fc56c82f5,50128784566628836607390641331929384456988916530194157986783699364059651746242,16422058908369161509819026620101289546527188940332911970045082747861346487641,Toronto,Toronto,April 11,2026-04-11,exact,12.0,,,C,1C,daily_high,ok,
1901714,highest-temperature-in-toronto-on-april-11-2026-13c,Will the highest temperature in Toronto be 13°C on April 11?,0x60120cd509ad04f748520f4fc3cdc93283788775fdd3c242bda3c2af39e5043f,98846342838804435920718350771927169781878225878731821474768430561654270026155,19197276635663181506580099187017067570242052276819514639105226380460357794912,Toronto,Toronto,April 11,2026-04-11,exact,13.0,,,C,1C,daily_high,ok,
1901715,highest-temperature-in-toronto-on-april-11-2026-14c,Will the highest temperature in Toronto be 14°C on April 11?,0x53264dcde0b0f1bcb6564c7d3774546d28d9df5cd6b50a14164e362f2dc225de,83722292499772492903314335614571767343084231200699624530129241993985242225803,29237324958270574314157231338117759305673780409004548022167053024767961744248,Toronto,Toronto,April 11,2026-04-11,exact,14.0,,,C,1C,daily_high,ok,
1901716,highest-temperature-in-toronto-on-april-11-2026-15c,Will the highest temperature in Toronto be 15°C on April 11?,0xbf9cb1da9afd4bcc100ad7e6ef729206ca980c4385faa6263dae5e9282d33e9c,24573820168123321232373814938960453423137406220390516422801714192075769753978,11325112816438237368494646222226978568384440228617470880182577068212757325296,Toronto,Toronto,April 11,2026-04-11,exact,15.0,,,C,1C,daily_high,ok,
1901717,highest-temperature-in-toronto-on-april-11-2026-16corhigher,Will the highest temperature in Toronto be 16°C or higher on April 11?,0xe149041e1605ae0c06a6485c596b3786af106dc161a70cfdf997cf56549d6393,41619134484825306100777919901965947114269459376242018983878013556149329627828,8598573416242700820453025897034755284446052252999105118335590926887179172474,Toronto,Toronto,April 11,2026-04-11,higher,16.0,,,C,1C,daily_high,ok,
1901718,highest-temperature-in-seattle-on-april-11-2026-53forbelow,Will the highest temperature in Seattle be 53°F or below on April 11?,0xf4d32028b2a331a13c8d64e46bfcc2154299dbd7cebd958dccd593b85870fc05,29028785790649720991821621505245881648169786592070740302173781121666421087549,21723939289812345952731508759229616098884204891093275433312980181086089361928,Seattle,Seattle,April 11,2026-04-11,below,53.0,,,F,1F,daily_high,ok,
1901719,highest-temperature-in-seattle-on-april-11-2026-54-55f,Will the highest temperature in Seattle be between 54-55°F on April 11?,0xa67412b0220f31e46b5334477d13bd4a1a10879bcfd29ca6d8cdb912aed728c1,105509424702511322755819547599950458536085366306432321297715938771006379568323,56442198171497430311077361097980103761261771622673517405937782914205366974379,Seattle,Seattle,April 11,2026-04-11,range,,54.0,55.0,F,1F,daily_high,ok,
1901720,highest-temperature-in-seattle-on-april-11-2026-56-57f,Will the highest temperature in Seattle be between 56-57°F on April 11?,0x0dc4f218a0da320b6872a8177692133273d8acaad4f104c2d2ddf7fda8ffee73,95352062870356506965270701984452886290257788615980764797769344481727992021610,110636056490764388528479840499275035340048645630794957998150649741188746915959,Seattle,Seattle,April 11,2026-04-11,range,,56.0,57.0,F,1F,daily_high,ok,
1901721,highest-temperature-in-seattle-on-april-11-2026-58-59f,Will the highest temperature in Seattle be between 58-59°F on April 11?,0xb8196947ed25f29860311ced4ef2792ba7b0d2402c78ca506d82a338ecf06b6f,7016712545277602748195061726812944152808924932587637706555362376776099778504,102189152419816506796028657360404771360631496807410092314140509112086931063166,Seattle,Seattle,April 11,2026-04-11,range,,58.0,59.0,F,1F,daily_high,ok,
1901722,highest-temperature-in-seattle-on-april-11-2026-60-61f,Will the highest temperature in Seattle be between 60-61°F on April 11?,0xec6d86c027def58362fbbf35cae310adad1be105e08bf88cbc0525f4d9f0392c,27650829962099413111950296059323972161912006492494255025344423638311652719618,80674011009025647798545221177068522020130029341166497693193244955982484589545,Seattle,Seattle,April 11,2026-04-11,range,,60.0,61.0,F,1F,daily_high,ok,
1901723,highest-temperature-in-seattle-on-april-11-2026-62-63f,Will the highest temperature in Seattle be between 62-63°F on April 11?,0x93a6cafe5dba60c8f07be66c35590ac2eb9fea3659a9fe819afa41e49a1ff399,94835239827556810252285612621358490188771182760174884781865250305961061110453,26163378581692055612687055590897761668909409696041027536607002809267513759307,Seattle,Seattle,April 11,2026-04-11,range,,62.0,63.0,F,1F,daily_high,ok,
1901724,highest-temperature-in-seattle-on-april-11-2026-64-65f,Will the highest temperature in Seattle be between 64-65°F on April 11?,0xe41c9ab57b73ff3fae3eb45b50bb13a3f03c07f28438c7bbc46004c751ad2c08,87995105194956641963546363316937876168507104736616245093104094332373831299370,4837347322705217691320552059907578007835666442872524585000178769353841795595,Seattle,Seattle,April 11,2026-04-11,range,,64.0,65.0,F,1F,daily_high,ok,
1901725,highest-temperature-in-seattle-on-april-11-2026-66-67f,Will the highest temperature in Seattle be between 66-67°F on April 11?,0x2c047c769db95731ddd4cacce9ae532cf3d1dd858acb29ce9364509c83b1e77a,65353063611186970352760919364501584446040884336724572391345915072872266438026,2541260484616290330671825738790524359136470574000752839312099478127210465274,Seattle,Seattle,April 11,2026-04-11,range,,66.0,67.0,F,1F,daily_high,ok,
1901726,highest-temperature-in-seattle-on-april-11-2026-68-69f,Will the highest temperature in Seattle be between 68-69°F on April 11?,0x6948ddf052a7b941e57869cb61e1e92d9d612ed11cedd9b4092989502f954316,114105914628135542586836129559613851201155977515278611786249812871803298698595,104499205229291917918443877922557052098274183688551640896281154519482910258443,Seattle,Seattle,April 11,2026-04-11,range,,68.0,69.0,F,1F,daily_high,ok,
1901727,highest-temperature-in-seattle-on-april-11-2026-70-71f,Will the highest temperature in Seattle be between 70-71°F on April 11?,0x3db1cd07b00681767784d2babfd36f4bcfe1e079821b38886db95ea81b26aad7,104349183313116434912702031868096128847608648238454340371768975657142599084512,94955407680365375300286780535626566051134386397350811685832867013324086952831,Seattle,Seattle,April 11,2026-04-11,range,,70.0,71.0,F,1F,daily_high,ok,
1901728,highest-temperature-in-seattle-on-april-11-2026-72forhigher,Will the highest temperature in Seattle be 72°F or higher on April 11?,0x5ff5199f40542f77c7517adccc64f472caa912b31baa8b90bc89c1cf09fa2a39,36892757287477840785816739507599880133962525013766469400018686069686790691232,5279266160465226344044800211947530408560697261275564279279346768834224028269,Seattle,Seattle,April 11,2026-04-11,higher,72.0,,,F,1F,daily_high,ok,
1901751,highest-temperature-in-atlanta-on-april-11-2026-73forbelow,Will the highest temperature in Atlanta be 73°F or below on April 11?,0x0a6521c6605033eb2efff1bbc504fe3e06d9e3d955351577c8301665a7505f70,57975687373177004948674893122823064731239322463078648130911446542431913486335,109180062458943666622282973170818029303211238751553550400828002092780478165426,Atlanta,Atlanta,April 11,2026-04-11,below,73.0,,,F,1F,daily_high,ok,
1901752,highest-temperature-in-atlanta-on-april-11-2026-74-75f,Will the highest temperature in Atlanta be between 74-75°F on April 11?,0x3b0c0d38353b3224c72855d7e2bd242feb7b1a07d926d8b5949361f8857b12b5,87125016562112654677824768288042644534367268285437465828842746287205953905802,88216540980470806413418258013110723570845914869481661128691275779611901427557,Atlanta,Atlanta,April 11,2026-04-11,range,,74.0,75.0,F,1F,daily_high,ok,
1901753,highest-temperature-in-atlanta-on-april-11-2026-76-77f,Will the highest temperature in Atlanta be between 76-77°F on April 11?,0xf7bf63040bde9242946a27948bfc119872d9b85a71ebc02571f5da167bbc4410,68260933695245759050844444682694578883592636572361257162420114300855397565769,82998247585719663837410822254342315820877558989055074795652598982548312523926,Atlanta,Atlanta,April 11,2026-04-11,range,,76.0,77.0,F,1F,daily_high,ok,
1901754,highest-temperature-in-atlanta-on-april-11-2026-78-79f,Will the highest temperature in Atlanta be between 78-79°F on April 11?,0xdba8caeb264b21456e0811ad0941e021af7af2e72061743de73e89a2f6f55ef8,104406122039906262409755152788938150377673703750434216157211516817404761967131,42036608910998927056229639858146411501480699559572356524747467921395151942437,Atlanta,Atlanta,April 11,2026-04-11,range,,78.0,79.0,F,1F,daily_high,ok,
1901755,highest-temperature-in-atlanta-on-april-11-2026-80-81f,Will the highest temperature in Atlanta be between 80-81°F on April 11?,0x4a56ca7ac42f44a9c9a2bb4917fe6423b81202b8d28fc063c9947dd336cbba04,84076467619787947591547937040190611993120307918488323425712875827785353061464,15811197087927227269051394763408870612612326724457779982246209948672549603522,Atlanta,Atlanta,April 11,2026-04-11,range,,80.0,81.0,F,1F,daily_high,ok,
1901756,highest-temperature-in-atlanta-on-april-11-2026-82-83f,Will the highest temperature in Atlanta be between 82-83°F on April 11?,0x4d7c22d81467067e68415a0bd57b0fbd93b4249fdf5a6e02ee9275f4d3f8d68e,107964608834898952873438332070284580269721822564170591453674151097661970792912,23038512443756069863552236227527884378954585184280100834222532079642420084343,Atlanta,Atlanta,April 11,2026-04-11,range,,82.0,83.0,F,1F,daily_high,ok,
1901757,highest-temperature-in-atlanta-on-april-11-2026-84-85f,Will the highest temperature in Atlanta be between 84-85°F on April 11?,0x83442bd54948faeb443a039f16411693373bcefb7b86b19ed4bd732bac8db866,70961095626136130146495003951622619864781996559789915951123906033974889194512,24937202542637476764749411121688638536452725244136830285078234642052922621553,Atlanta,Atlanta,April 11,2026-04-11,range,,84.0,85.0,F,1F,daily_high,ok,
1901758,highest-temperature-in-atlanta-on-april-11-2026-86-87f,Will the highest temperature in Atlanta be between 86-87°F on April 11?,0x6be79c3798945eadfc7f3d494e9654cae7f658089d70636de1bc3591522781f7,83484048035206990519480886202492931953259965022380896052131676095948666098016,79609074052293882808714082225536044928722603712111996620205829290173234089540,Atlanta,Atlanta,April 11,2026-04-11,range,,86.0,87.0,F,1F,daily_high,ok,
1901759,highest-temperature-in-atlanta-on-april-11-2026-88-89f,Will the highest temperature in Atlanta be between 88-89°F on April 11?,0x4e2334cc1c045756f10a700eea48db2d0d3567188921355826b6433b5e41a70a,69994952527119683763737636129646718053373432325486881308686036099130738159041,7373174460588638883568883069475691657546853862083418753404201516573198210705,Atlanta,Atlanta,April 11,2026-04-11,range,,88.0,89.0,F,1F,daily_high,ok,
1901760,highest-temperature-in-atlanta-on-april-11-2026-90-91f,Will the highest temperature in Atlanta be between 90-91°F on April 11?,0x3b89ee77f3c7267a2d2fa0986324195832298b1146029bc31362b6f1d2be4dff,16934895134370422160134817096257352590483418124852480910289146985997856410756,2588340547490511772188140929655987877209939078671430802883048766419468256762,Atlanta,Atlanta,April 11,2026-04-11,range,,90.0,91.0,F,1F,daily_high,ok,
1901761,highest-temperature-in-atlanta-on-april-11-2026-92forhigher,Will the highest temperature in Atlanta be 92°F or higher on April 11?,0x04d3992e10de24a3d4c0daf71706b09caed854f0f1489ca2238e5a868e21f3af,97084227847113577375111451431497884690219970196765993764078088569961343190334,51514114215553540026735618753835282696180970932277354085248355424685853013878,Atlanta,Atlanta,April 11,2026-04-11,higher,92.0,,,F,1F,daily_high,ok,
1901992,highest-temperature-in-shenzhen-on-april-11-2026-22corbelow,Will the highest temperature in Shenzhen be 22°C or below on April 11?,0xf0bddc78e31f8e3376a7616ed31807abe42caa1d7db0abec8986e5d1d2b944b8,81102623018303799599569154216249450025085796676025559766444219730953076331674,6240899287842399968215557285845664351002515317225538351806427320612331685190,Shenzhen,Shenzhen,April 11,2026-04-11,below,22.0,,,C,1C,daily_high,ok,
1901993,highest-temperature-in-shenzhen-on-april-11-2026-23c,Will the highest temperature in Shenzhen be 23°C on April 11?,0x8ea0192f6e373d4d409db9c596b5a443dc792f68c5c5f019f2e411da520ae57d,49073903573170895344734494050754122030675582650764819029192959360857767533664,2315411120938672442961401800677037468032421028992785860972791776962791545366,Shenzhen,Shenzhen,April 11,2026-04-11,exact,23.0,,,C,1C,daily_high,ok,
1901994,highest-temperature-in-shenzhen-on-april-11-2026-24c,Will the highest temperature in Shenzhen be 24°C on April 11?,0x330bc47c08117bec9d47669ff61f9b64db7ec5f46da245bf26bd487f84c47fb0,110411750669018306530863907400619799020776874744740852673065330322550512320640,83572495759145303254647115543831545163100363375991584245217611293653563174882,Shenzhen,Shenzhen,April 11,2026-04-11,exact,24.0,,,C,1C,daily_high,ok,
1901995,highest-temperature-in-shenzhen-on-april-11-2026-25c,Will the highest temperature in Shenzhen be 25°C on April 11?,0xe241793d69734c8ae8baeab9b41fef7687abb007de30dbc1fc4dc6635c08f0d2,76519519992768025517883596120817275509683404687009098345864198063854563047420,19353084457100373464950711509035144134109754451325554687366003427412102406074,Shenzhen,Shenzhen,April 11,2026-04-11,exact,25.0,,,C,1C,daily_high,ok,
1901996,highest-temperature-in-shenzhen-on-april-11-2026-26c,Will the highest temperature in Shenzhen be 26°C on April 11?,0x9e58b0f7943c1b2452c93284f1396fba9ef524720a40d9db6e828e1a09e7cef1,75974132378934058541810299652020488490816863418007991031645777761099617630174,100203928849088545250693600541376207559436168598031317397880096890042381216291,Shenzhen,Shenzhen,April 11,2026-04-11,exact,26.0,,,C,1C,daily_high,ok,
1901997,highest-temperature-in-shenzhen-on-april-11-2026-27c,Will the highest temperature in Shenzhen be 27°C on April 11?,0x4694567a7f9057811292cb581623019db4d75603d40326679593fbef27c68c6b,75394811572458149706571270663050948449099721033133993596870219559540840611935,64245867255910728715922182947459491252072883532435143418206769146443622694125,Shenzhen,Shenzhen,April 11,2026-04-11,exact,27.0,,,C,1C,daily_high,ok,
1901998,highest-temperature-in-shenzhen-on-april-11-2026-28c,Will the highest temperature in Shenzhen be 28°C on April 11?,0x8e373a9a0b08946af14853264e33314e568c90f2ab60268715dfabcd80da6288,68406907501428296421922988791699135611781934297561210414880665331909364610742,84747286023688758465162482103280551413025299074012836019314862855253808989025,Shenzhen,Shenzhen,April 11,2026-04-11,exact,28.0,,,C,1C,daily_high,ok,
1901999,highest-temperature-in-shenzhen-on-april-11-2026-29c,Will the highest temperature in Shenzhen be 29°C on April 11?,0x9f7189d7afba2e97f4808c0f705017897b1637c9e5131974feffb6b9d80d1276,99777191584771955411159738625303790491082132436894559658797904062229457537451,70627085623677624605982377736783570209730735331551618089880953674229526863166,Shenzhen,Shenzhen,April 11,2026-04-11,exact,29.0,,,C,1C,daily_high,ok,
1902000,highest-temperature-in-shenzhen-on-april-11-2026-30c,Will the highest temperature in Shenzhen be 30°C on April 11?,0x924df84d54c77104125e497afc0591fe708956711af9170cd30d14928ad0a030,81153010293479662040063397909845786960485370974304464901498361264305144407304,76730097928471380200957142500469727722024692781821715181968113092071333467824,Shenzhen,Shenzhen,April 11,2026-04-11,exact,30.0,,,C,1C,daily_high,ok,
1902001,highest-temperature-in-shenzhen-on-april-11-2026-31c,Will the highest temperature in Shenzhen be 31°C on April 11?,0x0bc24dc44609608005db4a1f75863d1f370e42c471a9fd5f2c834a629b5e8679,74360721126873671025355168273374542691431417777237185502083796530021048714701,62280992067529363621569681249833092199973605746979463814053814822766078536971,Shenzhen,Shenzhen,April 11,2026-04-11,exact,31.0,,,C,1C,daily_high,ok,
1902002,highest-temperature-in-shenzhen-on-april-11-2026-32corhigher,Will the highest temperature in Shenzhen be 32°C or higher on April 11?,0x32a917506e840433b4e2260c74ed19610c4bbde04248c5a343fa45fe8df09d5c,55377326749669739012803340458658009788782509737852605555705135865771792918474,7503337094323127253636399971427054662159650510605067025787405071956676938286,Shenzhen,Shenzhen,April 11,2026-04-11,higher,32.0,,,C,1C,daily_high,ok,
1902047,highest-temperature-in-san-francisco-on-april-11-2026-47forbelow,Will the highest temperature in San Francisco be 47°F or below on April 11?,0xd37268c15d93ded4fb57b1dc7dc6ff2020f5d419eaac8b0bbcc4c4e6270f59ab,61165217361444397636249987580220385317492432197597577698434077420956707451718,99073953990587295611401124765601778149562014677139639153254527614154983220813,San Francisco,San Francisco,April 11,2026-04-11,below,47.0,,,F,1F,daily_high,ok,
1902048,highest-temperature-in-san-francisco-on-april-11-2026-48-49f,Will the highest temperature in San Francisco be between 48-49°F on April 11?,0x07abf823d617f541783b1c2fa33e7ab59f74bd864a783611ff1936c6431a0d5c,109756298813520723550067257620049073375231309981005564174756766434686160442257,11554796851982417242326613292429758055967223989191846208102320933441177340195,San Francisco,San Francisco,April 11,2026-04-11,range,,48.0,49.0,F,1F,daily_high,ok,
1902049,highest-temperature-in-san-francisco-on-april-11-2026-50-51f,Will the highest temperature in San Francisco be between 50-51°F on April 11?,0xbddefd8dca50fed21c3a288cd97478f688f20ec35feb5f1772efecbcd2533f71,32102800943957424535804623416571128118036475958851420502227208862029305027611,111911819202732358280891298079515384834766495051906241061055472601819897135038,San Francisco,San Francisco,April 11,2026-04-11,range,,50.0,51.0,F,1F,daily_high,ok,
1902050,highest-temperature-in-san-francisco-on-april-11-2026-52-53f,Will the highest temperature in San Francisco be between 52-53°F on April 11?,0xb981bf6bf9d87c93a9c2950f122d38410323076745109d99cefa6d1f9716a69a,61174259760886659752804549084858400892788489708622316252160469595907245154498,7680077070892544108950303355925479503095653782780194723393372442308723986734,San Francisco,San Francisco,April 11,2026-04-11,range,,52.0,53.0,F,1F,daily_high,ok,
1902051,highest-temperature-in-san-francisco-on-april-11-2026-54-55f,Will the highest temperature in San Francisco be between 54-55°F on April 11?,0x125b5a765a26b68a2be75ba8597bd9cbbb20f597ff3610abc9dcfcb28b855b70,78126784582640878439950636095659738139956624145083067567494941866866517349233,38638742209631721216027277271387166057082422578763765506132602915449542569905,San Francisco,San Francisco,April 11,2026-04-11,range,,54.0,55.0,F,1F,daily_high,ok,
1902052,highest-temperature-in-san-francisco-on-april-11-2026-56-57f,Will the highest temperature in San Francisco be between 56-57°F on April 11?,0x56d0a8ca0d4a95228954861aae3241b69f14a34046f18f75961dee1f2753b671,64056889975774454888240969531011871576068101799888337753785414094917005284538,40247430981483653391054813838831937629993071560431066889296886758950672396024,San Francisco,San Francisco,April 11,2026-04-11,range,,56.0,57.0,F,1F,daily_high,ok,
1902053,highest-temperature-in-san-francisco-on-april-11-2026-58-59f,Will the highest temperature in San Francisco be between 58-59°F on April 11?,0xf989ff6e344fd312e5b61a544fffbf3560fb0a8070be62735bf77f8482fb4e5d,70202067882790356238406766176469731814279228026514532912938889824462088405076,59490139968772793850403448122254948074417611545498975718977252374230190784385,San Francisco,San Francisco,April 11,2026-04-11,range,,58.0,59.0,F,1F,daily_high,ok,
1902054,highest-temperature-in-san-francisco-on-april-11-2026-60-61f,Will the highest temperature in San Francisco be between 60-61°F on April 11?,0xb6fc58de1e9317ff44e3daa122e6e29dd35cd7b0bd0dd29c96b4c485d92bf27d,50479241350462854517063419539419457026568580023317451379894019870953277592045,19701530566170913934596207919567944861311466616665200842481643544821084002194,San Francisco,San Francisco,April 11,2026-04-11,range,,60.0,61.0,F,1F,daily_high,ok,
1902055,highest-temperature-in-san-francisco-on-april-11-2026-62-63f,Will the highest temperature in San Francisco be between 62-63°F on April 11?,0x5ee7f9865c6a25d956f9aad8fbaa05215ccdf87d650919b7f2f851496b8fe3f6,26532951586208984985471280650707126567201246730317436479157280041858504442442,84536145330392221051176205453979898555428047829221814440001535149219579875884,San Francisco,San Francisco,April 11,2026-04-11,range,,62.0,63.0,F,1F,daily_high,ok,
1902056,highest-temperature-in-san-francisco-on-april-11-2026-64-65f,Will the highest temperature in San Francisco be between 64-65°F on April 11?,0xe04f2666721d2e66d35bbabf8026961b992a672757dde6c758212ed15f752b8b,104128191361775848872724347256220699110855012624783062112438563820116677613433,75131296203912522146623520079517177029074409756666588747983223955379437490849,San Francisco,San Francisco,April 11,2026-04-11,range,,64.0,65.0,F,1F,daily_high,ok,
1902057,highest-temperature-in-san-francisco-on-april-11-2026-66forhigher,Will the highest temperature in San Francisco be 66°F or higher on April 11?,0xba07677629504599ca3bb6f47f8403b69ea6aceb921ee4d4a2af49fe30f81c38,109961730949867266617408211721751497879010113075364091813101697686272274114351,8824945685906633796450154352048527247664097792408857032640587177105802173526,San Francisco,San Francisco,April 11,2026-04-11,higher,66.0,,,F,1F,daily_high,ok,
1914779,highest-temperature-in-london-on-april-12-2026-8corbelow,Will the highest temperature in London be 8°C or below on April 12?,0xcd8e2b0aeec92d0c3f694e5c822a14a5ce9599de56199e48f3c723e2a5b3a7ef,95834030232833911494678320916904622497793782346735911437691852762372976663632,37410046816961224164870241638101890740825320502712977415222926131680185163214,London,London,April 12,2026-04-12,below,8.0,,,C,1C,daily_high,ok,
1914780,highest-temperature-in-london-on-april-12-2026-9c,Will the highest temperature in London be 9°C on April 12?,0x15c9e7d9c8a045cffac0d9772fa54aca5cc3c896ec9e326349d40ee77006cfd6,100685231289600121503030741971812261974473745495171735548419007938903060042409,51119985223478969617393542051323571358348397669822245152873835107006786691211,London,London,April 12,2026-04-12,exact,9.0,,,C,1C,daily_high,ok,
1914781,highest-temperature-in-london-on-april-12-2026-10c,Will the highest temperature in London be 10°C on April 12?,0x9f1e9c52ee8d710808bd480a7ea3d7ba9faa7f85794aca678e9252a111d86759,28414646093505438263242396003796045500879572082196895051004612284348164933914,89629174874286484707511898738215435392807993481402426538436769694511923724196,London,London,April 12,2026-04-12,exact,10.0,,,C,1C,daily_high,ok,
1914782,highest-temperature-in-london-on-april-12-2026-11c,Will the highest temperature in London be 11°C on April 12?,0xaf06af5513689e8c86a4a2ff14515e5d35a2f2e006c99423f1c25b5f251e5448,51693307490649158519746867295755834110316168446379742123376826949888052787038,54302565732174845160228515826549012889404630765091831809219251195281790375687,London,London,April 12,2026-04-12,exact,11.0,,,C,1C,daily_high,ok,
1914783,highest-temperature-in-london-on-april-12-2026-12c,Will the highest temperature in London be 12°C on April 12?,0xa680f313ae456f94ba1ad6caf237c291fca1f08c58c4cefc5d1f47834b8f55ca,80758577024489431842584006674206500914702804474950113730881368306477637461082,38156256466224203863159245770575676775784652668384974600351718584278321034855,London,London,April 12,2026-04-12,exact,12.0,,,C,1C,daily_high,ok,
1914784,highest-temperature-in-london-on-april-12-2026-13c,Will the highest temperature in London be 13°C on April 12?,0xb79d935104c9e27622387c95b310734ed0b4406b1f5ca409dd3f42fdeafea84c,25160064229352432614064306990897465336099762862721645766517974699019497913474,64757841990403310323635812197580099339614431881159478631329006557389411722967,London,London,April 12,2026-04-12,exact,13.0,,,C,1C,daily_high,ok,
1914785,highest-temperature-in-london-on-april-12-2026-14c,Will the highest temperature in London be 14°C on April 12?,0x33d9fa913743ad134db595a184dab148afb101c3ff4c6ca00c3f0a6b896af9ec,95190255205462307826156597612159511536264124468138221145393521417581616296543,115148350725854305384004983636458194099459030168901771277012793542666559682872,London,London,April 12,2026-04-12,exact,14.0,,,C,1C,daily_high,ok,
1914786,highest-temperature-in-london-on-april-12-2026-15c,Will the highest temperature in London be 15°C on April 12?,0xa988b5651e1172b3ccaaf8174f4c60e08b91973010810feedbab479f6d8df0c9,46147517990133218559203346766172845360094820977388422343536961117540361204656,72023124086062287249198348245835173632770364959388809160595695873266442318981,London,London,April 12,2026-04-12,exact,15.0,,,C,1C,daily_high,ok,
1914787,highest-temperature-in-london-on-april-12-2026-16c,Will the highest temperature in London be 16°C on April 12?,0xc34adec0925b54cea6cf59753c2772f0603c17525c10f667b2198a4e6da024cc,97476929756181602004551477167810918651797847008741250983866021817360239068872,79259029288417630285718810058498409037051718793276354015360474570948769224269,London,London,April 12,2026-04-12,exact,16.0,,,C,1C,daily_high,ok,
1914788,highest-temperature-in-london-on-april-12-2026-17c,Will the highest temperature in London be 17°C on April 12?,0x04bbd8a0299c29e2e48d1d3566468b78c7c127113775503663e64e2a4d2a5dbb,60107760861017306654411388850210012387764348310991685504588232317918763674057,25565499695576550136887986086190571372063019906259114140560692400287556489430,London,London,April 12,2026-04-12,exact,17.0,,,C,1C,daily_high,ok,
1914789,highest-temperature-in-london-on-april-12-2026-18corhigher,Will the highest temperature in London be 18°C or higher on April 12?,0x7d23e863abc2944fcce994754806d4939325995a2f28c05e9f80c478f5e468d5,10270524160268392815088414124476765402094970874056661454854455457022042756701,113761497798557961170780048429876051305889595065970535752830711408336886105777,London,London,April 12,2026-04-12,higher,18.0,,,C,1C,daily_high,ok,
